SampleID,SweepID,OriginalFullSweepID,Stage2RegionID,RunNumber,ET_s,SA_deg,FY_N,FZ_N,IA_deg,P_kPa,P_psi,V_kph,V_mph,FZ_State_N,Pressure_State_psi,IA_State_deg,Speed_State_mph,ConditionID,Routing,ModelName
24745,48,48,48,2,2003.176,9.816,-1071.06,440.9,4.014,97.13,14.0875154660792,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24746,48,48,48,2,2003.186,9.744,-1054.54,432.07,3.989,96.72,14.0280499936084,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24747,48,48,48,2,2003.196,9.734,-1043.96,422.09,3.982,96.93,14.0585079185325,40.26,25.0164041994751,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24748,48,48,48,2,2003.206,9.689,-1042.8,420.12,3.988,97.28,14.1092711267393,40.26,25.0164041994751,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24749,48,48,48,2,2003.216,9.667,-1051.36,420.8,4.002,97.63,14.1600343349461,40.25,25.0101904875527,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24750,48,48,48,2,2003.226,9.617,-1066.02,429.88,4.004,97.43,14.1310267873993,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24751,48,48,48,2,2003.236,9.567,-1085.31,440.74,3.998,96.98,14.0657598054192,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24752,48,48,48,2,2003.246,9.519,-1104.07,451.04,3.962,96.67,14.0207981067217,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24753,48,48,48,2,2003.256,9.479,-1115.51,457.51,4.004,97.03,14.0730116923058,40.26,25.0164041994751,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24754,48,48,48,2,2003.266,9.456,-1114.49,459.56,3.992,97.53,14.1455305611727,40.26,25.0164041994751,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24755,48,48,48,2,2003.276,9.406,-1099.28,453.83,3.973,97.74,14.1759884860968,40.26,25.0164041994751,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24756,48,48,48,2,2003.286,9.37,-1076.54,444.68,3.985,97.43,14.1310267873993,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24757,48,48,48,2,2003.296,9.323,-1056.26,435.21,3.979,97.13,14.0875154660792,40.26,25.0164041994751,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24758,48,48,48,2,2003.306,9.304,-1039.75,425.27,3.989,97.23,14.1020192398526,40.24,25.0039767756303,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24759,48,48,48,2,2003.316,9.251,-1032.36,419.98,3.983,97.89,14.1977441467569,40.25,25.0101904875527,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24760,48,48,48,2,2003.326,9.2,-1032.57,418.62,3.989,98.29,14.2557592418504,40.25,25.0101904875527,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24761,48,48,48,2,2003.336,9.19,-1041.64,425.36,3.98,98.34,14.2630111287371,40.24,25.0039767756303,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24762,48,48,48,2,2003.346,9.127,-1059.24,436.08,3.995,97.58,14.1527824480594,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24763,48,48,48,2,2003.356,9.092,-1080.28,445.93,4.005,97.03,14.0730116923058,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24764,48,48,48,2,2003.366,9.048,-1097.4,455.2,3.989,96.93,14.0585079185325,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24765,48,48,48,2,2003.376,9.007,-1104.88,458.44,3.992,97.23,14.1020192398526,40.24,25.0039767756303,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24766,48,48,48,2,2003.386,8.953,-1098.04,456.03,3.986,97.63,14.1600343349461,40.21,24.9853356398632,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24767,48,48,48,2,2003.396,8.921,-1078.83,450.58,3.978,97.68,14.1672862218328,40.22,24.9915493517856,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24768,48,48,48,2,2003.406,8.893,-1057.26,440.14,3.973,97.33,14.116523013626,40.2,24.9791219279408,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24769,48,48,48,2,2003.416,8.861,-1037,432.22,3.976,96.77,14.0353018804951,40.18,24.9666945040961,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24770,48,48,48,2,2003.426,8.814,-1021.62,424.13,3.979,96.77,14.0353018804951,40.19,24.9729082160184,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24771,48,48,48,2,2003.436,8.772,-1017.61,417.45,3.999,97.33,14.116523013626,40.19,24.9729082160184,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24772,48,48,48,2,2003.446,8.716,-1020.03,419.79,3.989,97.74,14.1759884860968,40.17,24.9604807921737,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24773,48,48,48,2,2003.456,8.691,-1034.67,425.78,3.976,97.58,14.1527824480594,40.16,24.9542670802513,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24774,48,48,48,2,2003.466,8.663,-1055.18,438.9,4.007,97.23,14.1020192398526,40.16,24.9542670802513,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24775,48,48,48,2,2003.476,8.599,-1074.26,448.92,3.986,97.08,14.0802635791925,40.17,24.9604807921737,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24776,48,48,48,2,2003.486,8.589,-1087.99,456.31,4.005,97.43,14.1310267873993,40.18,24.9666945040961,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24777,48,48,48,2,2003.496,8.549,-1088,459.12,3.978,98.04,14.2194998074169,40.19,24.9729082160184,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24778,48,48,48,2,2003.506,8.497,-1075.49,454.09,3.995,98.09,14.2267516943036,40.2,24.9791219279408,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24779,48,48,48,2,2003.516,8.447,-1052.41,444.18,3.986,97.84,14.1904922598702,40.19,24.9729082160184,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24780,48,48,48,2,2003.526,8.415,-1032.06,433.79,4.011,97.43,14.1310267873993,40.22,24.9915493517856,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24781,48,48,48,2,2003.536,8.362,-1016.01,425.43,3.976,97.48,14.138278674286,40.23,24.9977630637079,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24782,48,48,48,2,2003.546,8.337,-1006.43,417.08,3.991,97.99,14.2122479205302,40.24,25.0039767756303,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24783,48,48,48,2,2003.556,8.28,-1005.56,420.13,3.994,98.39,14.2702630156237,40.25,25.0101904875527,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24784,48,48,48,2,2003.566,8.247,-1015.77,423.27,3.994,98.24,14.2485073549637,40.25,25.0101904875527,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24785,48,48,48,2,2003.576,8.225,-1031.84,431.96,3.994,97.68,14.1672862218328,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24786,48,48,48,2,2003.586,8.169,-1055.09,443.45,3.979,97.03,14.0730116923058,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24787,48,48,48,2,2003.596,8.15,-1073.2,450.31,4.007,96.82,14.0425537673818,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24788,48,48,48,2,2003.606,8.112,-1077.95,456.53,3.986,97.18,14.0947673529659,40.27,25.0226179113974,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24789,48,48,48,2,2003.616,8.06,-1069.43,455.9,3.972,97.63,14.1600343349461,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24790,48,48,48,2,2003.626,8.019,-1051.15,448.39,4.007,97.58,14.1527824480594,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24791,48,48,48,2,2003.636,7.988,-1027.95,439.99,3.996,97.08,14.0802635791925,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24792,48,48,48,2,2003.646,7.925,-1006.77,426.94,4.004,96.62,14.013546219835,40.27,25.0226179113974,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24793,48,48,48,2,2003.656,7.91,-994.35,420.78,3.986,96.67,14.0207981067217,40.29,25.0350453352422,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24794,48,48,48,2,2003.666,7.852,-989.62,419.11,3.988,97.18,14.0947673529659,40.3,25.0412590471646,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24795,48,48,48,2,2003.676,7.807,-995.98,418.71,3.992,97.63,14.1600343349461,40.31,25.0474727590869,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24796,48,48,48,2,2003.686,7.796,-1010.78,427.68,3.999,97.48,14.138278674286,40.3,25.0412590471646,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24797,48,48,48,2,2003.696,7.72,-1030.76,436.18,3.985,97.03,14.0730116923058,40.29,25.0350453352422,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24798,48,48,48,2,2003.706,7.685,-1050.84,447.98,3.988,96.82,14.0425537673818,40.29,25.0350453352422,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24799,48,48,48,2,2003.716,7.659,-1063.58,455.35,3.989,97.03,14.0730116923058,40.28,25.0288316233198,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24800,48,48,48,2,2003.726,7.603,-1062.04,454.37,3.976,97.53,14.1455305611727,40.29,25.0350453352422,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24801,48,48,48,2,2003.736,7.58,-1048.32,450.16,3.969,97.63,14.1600343349461,40.3,25.0412590471646,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24802,48,48,48,2,2003.746,7.514,-1027.41,442.29,3.972,97.23,14.1020192398526,40.3,25.0412590471646,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24803,48,48,48,2,2003.756,7.475,-1006.04,432.91,3.983,96.72,14.0280499936084,40.29,25.0350453352422,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24804,48,48,48,2,2003.766,7.45,-990.07,421.46,3.979,96.67,14.0207981067217,40.3,25.0412590471646,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24805,48,48,48,2,2003.776,7.413,-981.77,416.54,4.001,97.13,14.0875154660792,40.29,25.0350453352422,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24806,48,48,48,2,2003.786,7.394,-982.01,417.75,3.982,97.89,14.1977441467569,40.27,25.0226179113974,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24807,48,48,48,2,2003.796,7.347,-993.29,421.43,4.004,98.34,14.2630111287371,40.26,25.0164041994751,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24808,48,48,48,2,2003.806,7.289,-1008.44,430.64,3.994,98.24,14.2485073549637,40.26,25.0164041994751,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24809,48,48,48,2,2003.816,7.239,-1028.57,439.52,3.988,97.68,14.1672862218328,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24810,48,48,48,2,2003.826,7.204,-1044.36,449.26,3.976,97.43,14.1310267873993,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24811,48,48,48,2,2003.836,7.175,-1049.13,452.23,3.98,97.84,14.1904922598702,40.22,24.9915493517856,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24812,48,48,48,2,2003.846,7.132,-1043.03,452.52,3.989,98.29,14.2557592418504,40.21,24.9853356398632,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24813,48,48,48,2,2003.856,7.087,-1024.6,446.3,3.982,98.39,14.2702630156237,40.2,24.9791219279408,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24814,48,48,48,2,2003.866,7.053,-1001.67,437.97,3.988,98.14,14.2340035811903,40.2,24.9791219279408,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24815,48,48,48,2,2003.876,7.008,-984.1,427.12,3.975,97.38,14.1237749005127,40.17,24.9604807921737,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24816,48,48,48,2,2003.886,6.97,-971.62,417.05,3.976,97.08,14.0802635791925,40.18,24.9666945040961,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24817,48,48,48,2,2003.896,6.947,-968.05,414.21,3.998,97.18,14.0947673529659,40.16,24.9542670802513,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24818,48,48,48,2,2003.906,6.893,-972.15,418.08,4.01,97.53,14.1455305611727,40.17,24.9604807921737,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24819,48,48,48,2,2003.916,6.849,-985.94,423.9,3.988,97.63,14.1600343349461,40.17,24.9604807921737,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24820,48,48,48,2,2003.926,6.83,-1004.12,434.41,3.995,97.23,14.1020192398526,40.17,24.9604807921737,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24821,48,48,48,2,2003.936,6.793,-1022.89,444.66,3.995,96.88,14.0512560316458,40.17,24.9604807921737,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24822,48,48,48,2,2003.946,6.739,-1032.01,452.82,3.992,96.93,14.0585079185325,40.16,24.9542670802513,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24823,48,48,48,2,2003.956,6.708,-1029.83,453.36,3.988,97.43,14.1310267873993,40.15,24.948053368329,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24824,48,48,48,2,2003.966,6.659,-1016.77,451.73,3.988,97.94,14.2049960336436,40.15,24.948053368329,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24825,48,48,48,2,2003.976,6.609,-995.67,441.77,3.973,97.84,14.1904922598702,40.17,24.9604807921737,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24826,48,48,48,2,2003.986,6.59,-976.44,432.87,3.991,97.33,14.116523013626,40.17,24.9604807921737,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24827,48,48,48,2,2003.996,6.534,-961.46,422.41,3.969,96.67,14.0207981067217,40.2,24.9791219279408,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24828,48,48,48,2,2004.006,6.498,-953.89,416.65,3.989,96.57,14.0062943329483,40.2,24.9791219279408,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24829,48,48,48,2,2004.016,6.482,-953.31,414.24,3.986,96.98,14.0657598054192,40.21,24.9853356398632,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24830,48,48,48,2,2004.026,6.435,-962.42,418.95,4.007,97.33,14.116523013626,40.22,24.9915493517856,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24831,48,48,48,2,2004.036,6.388,-976.84,429.94,4.001,97.48,14.138278674286,40.21,24.9853356398632,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24832,48,48,48,2,2004.046,6.333,-993.86,440.35,3.982,96.98,14.0657598054192,40.24,25.0039767756303,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24833,48,48,48,2,2004.056,6.297,-1009.13,448.94,3.975,96.42,13.9845386722883,40.21,24.9853356398632,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24834,48,48,48,2,2004.066,6.248,-1014.55,453.81,3.985,96.32,13.9700348985149,40.22,24.9915493517856,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24835,48,48,48,2,2004.076,6.226,-1009.25,452.46,3.994,96.62,14.013546219835,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24836,48,48,48,2,2004.086,6.167,-993.13,446.27,3.999,96.93,14.0585079185325,40.24,25.0039767756303,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24837,48,48,48,2,2004.096,6.163,-973.07,435.3,4.001,96.77,14.0353018804951,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24838,48,48,48,2,2004.106,6.103,-957.48,427.03,3.992,96.27,13.9627830116282,40.26,25.0164041994751,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24839,48,48,48,2,2004.116,6.059,-946.62,418.55,4.013,96.12,13.9410273509681,40.27,25.0226179113974,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24840,48,48,48,2,2004.126,6.027,-940.92,414.4,3.989,96.57,14.0062943329483,40.28,25.0288316233198,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24841,48,48,48,2,2004.136,5.971,-944.13,416.73,3.982,97.23,14.1020192398526,40.29,25.0350453352422,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24842,48,48,48,2,2004.146,5.938,-952.7,423.46,3.98,97.43,14.1310267873993,40.31,25.0474727590869,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24843,48,48,48,2,2004.156,5.908,-966.93,433.39,3.996,97.13,14.0875154660792,40.35,25.0723276067764,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24844,48,48,48,2,2004.166,5.865,-979.82,446.87,3.992,96.47,13.9917905591749,40.35,25.0723276067764,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24845,48,48,48,2,2004.176,5.843,-988.81,448.4,3.994,96.22,13.9555311247415,40.36,25.0785413186988,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24846,48,48,48,2,2004.186,5.765,-986.63,453.19,3.969,96.37,13.9772867854016,40.35,25.0723276067764,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24847,48,48,48,2,2004.196,5.748,-976.59,452.65,3.988,96.88,14.0512560316458,40.34,25.0661138948541,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24848,48,48,48,2,2004.206,5.699,-960.3,441.55,4.004,97.28,14.1092711267393,40.34,25.0661138948541,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24849,48,48,48,2,2004.216,5.644,-944.03,430.49,3.985,97.03,14.0730116923058,40.34,25.0661138948541,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24850,48,48,48,2,2004.226,5.626,-931.49,419.74,3.98,96.57,14.0062943329483,40.33,25.0599001829317,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24851,48,48,48,2,2004.236,5.582,-924.49,415.95,4.002,96.32,13.9700348985149,40.31,25.0474727590869,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24852,48,48,48,2,2004.246,5.552,-920.92,413.51,3.988,96.67,14.0207981067217,40.29,25.0350453352422,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24853,48,48,48,2,2004.256,5.521,-925.84,418.91,4.008,97.23,14.1020192398526,40.29,25.0350453352422,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24854,48,48,48,2,2004.266,5.468,-932.9,429.13,4.013,97.33,14.116523013626,40.27,25.0226179113974,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24855,48,48,48,2,2004.276,5.436,-943.57,440.8,3.992,97.03,14.0730116923058,40.25,25.0101904875527,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24856,48,48,48,2,2004.286,5.389,-952.89,447.96,3.995,96.62,14.013546219835,40.24,25.0039767756303,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24857,48,48,48,2,2004.296,5.344,-957.96,451.86,3.982,96.67,14.0207981067217,40.22,24.9915493517856,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24858,48,48,48,2,2004.306,5.281,-951.04,451.32,3.982,97.08,14.0802635791925,40.2,24.9791219279408,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24859,48,48,48,2,2004.316,5.261,-939.69,444.63,3.982,97.38,14.1237749005127,40.2,24.9791219279408,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24860,48,48,48,2,2004.326,5.227,-924.98,436.25,3.982,97.28,14.1092711267393,40.18,24.9666945040961,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24861,48,48,48,2,2004.336,5.195,-912.36,424.89,4.01,96.82,14.0425537673818,40.16,24.9542670802513,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24862,48,48,48,2,2004.346,5.144,-901.32,419.96,3.996,96.62,14.013546219835,40.15,24.948053368329,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24863,48,48,48,2,2004.356,5.117,-895.38,414.43,3.992,96.88,14.0512560316458,40.16,24.9542670802513,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24864,48,48,48,2,2004.366,5.043,-893.05,417.02,3.986,97.48,14.138278674286,40.16,24.9542670802513,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24865,48,48,48,2,2004.376,5.018,-895.47,424.66,3.992,97.63,14.1600343349461,40.16,24.9542670802513,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24866,48,48,48,2,2004.386,4.99,-903.66,435.9,3.985,97.38,14.1237749005127,40.16,24.9542670802513,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24867,48,48,48,2,2004.396,4.935,-912.53,444.91,3.97,96.57,14.0062943329483,40.16,24.9542670802513,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24868,48,48,48,2,2004.406,4.897,-920.67,454.1,3.994,96.22,13.9555311247415,40.15,24.948053368329,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24869,48,48,48,2,2004.416,4.86,-923.08,453.97,4.011,96.37,13.9772867854016,40.15,24.948053368329,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24870,48,48,48,2,2004.426,4.81,-915.19,447.12,4.01,96.88,14.0512560316458,40.15,24.948053368329,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24871,48,48,48,2,2004.436,4.788,-902.47,440.08,4.01,97.08,14.0802635791925,40.15,24.948053368329,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24872,48,48,48,2,2004.446,4.734,-886.84,431.29,3.996,96.98,14.0657598054192,40.15,24.948053368329,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24873,48,48,48,2,2004.456,4.692,-873.65,419.52,3.991,96.47,13.9917905591749,40.15,24.948053368329,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24874,48,48,48,2,2004.466,4.668,-861.71,414.15,4.001,96.32,13.9700348985149,40.16,24.9542670802513,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24875,48,48,48,2,2004.476,4.622,-854.05,412.63,3.992,96.67,14.0207981067217,40.17,24.9604807921737,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24876,48,48,48,2,2004.486,4.597,-851.53,418.36,3.986,97.28,14.1092711267393,40.18,24.9666945040961,400,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24877,48,48,48,2,2004.496,4.554,-855.18,432.42,4.007,97.53,14.1455305611727,40.18,24.9666945040961,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24878,48,48,48,2,2004.506,4.496,-859.04,441.34,3.982,97.18,14.0947673529659,40.2,24.9791219279408,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
24879,48,48,48,2,2004.516,4.458,-868.82,451,3.98,96.72,14.0280499936084,40.23,24.9977630637079,450,14,4,25,57,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
