SweepID,RunNumber,FileName,ET_s,SA_deg,FY_N,FZ_Raw_N,FZ_Load_N,IA_deg,P_kPa,V_kph,SL,SweepType,StructuralLegID,Stage2RegionID,LegType,FullSweepID,StructuralRole,Direction,QCPass,ModelRouting,SweepFZ_Mean_N,SweepFZ_Median_N,SweepPressure_Mean_psi,SweepIA_Mean_deg,SweepSpeed_Mean_mph
27,2,B1965run2.mat,1232.202,-10.398,1123.16,-427.64,427.64,1.995,69.61,40.18,-0,MAIN_CORNERING_PART_1,80,27,FULL_CENTRAL_SWEEP_RAW,27,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,437.653307984791,438.595,10.1082314169531,1.99025475285171,24.9895883704565
27,2,B1965run2.mat,1232.212,-10.439,1114.78,-423.45,423.45,1.994,70.22,40.18,-0,MAIN_CORNERING_PART_1,80,27,FULL_CENTRAL_SWEEP_RAW,27,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,437.653307984791,438.595,10.1082314169531,1.99025475285171,24.9895883704565
27,2,B1965run2.mat,1232.222,-10.486,1108.57,-422.82,422.82,1.991,70.52,40.18,-0,MAIN_CORNERING_PART_1,80,27,FULL_CENTRAL_SWEEP_RAW,27,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,437.653307984791,438.595,10.1082314169531,1.99025475285171,24.9895883704565
28,2,B1965run2.mat,1260.77,10.499,-2194.08,-862.87,862.87,4.008,70.37,40.22,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.78,10.475,-2206.16,-865.54,865.54,3.988,70.73,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.79,10.426,-2210.84,-872.93,872.93,4.013,70.67,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.8,10.392,-2204.7,-878.37,878.37,3.994,70.22,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.81,10.345,-2192.15,-880.25,880.25,3.996,69.66,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.82,10.301,-2179.39,-878.65,878.65,3.964,69.71,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.83,10.257,-2170.17,-875.34,875.34,3.988,70.12,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.84,10.238,-2168.43,-870.52,870.52,3.991,70.32,40.26,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.85,10.187,-2167.75,-866.65,866.65,3.973,70.22,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.86,10.164,-2169.54,-865.99,865.99,4.002,69.76,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.87,10.104,-2172.13,-865.78,865.78,3.985,69.16,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.88,10.053,-2177.13,-866.12,866.12,3.996,69.21,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.89,10.016,-2187.21,-869.83,869.83,3.989,69.66,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.9,9.985,-2195.84,-874.07,874.07,3.982,69.97,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.91,9.955,-2200.37,-880.08,880.08,3.989,69.81,40.27,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.92,9.912,-2198.21,-880.58,880.58,3.985,69.46,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.93,9.877,-2190.74,-879.38,879.38,3.992,68.9,40.31,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.94,9.832,-2183.47,-873.62,873.62,3.991,68.9,40.28,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.95,9.798,-2181.66,-870.21,870.21,3.996,69.41,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.96,9.749,-2181.1,-866.13,866.13,3.986,70.07,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.97,9.7,-2181.39,-865.37,865.37,4.007,70.32,40.28,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.98,9.652,-2180.18,-862.27,862.27,4.002,70.02,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1260.99,9.632,-2182.07,-861.4,861.4,3.98,69.41,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261,9.573,-2188.23,-864.91,864.91,3.991,69.16,40.28,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.01,9.545,-2194.71,-870.71,870.71,3.983,69.46,40.27,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.02,9.516,-2197.31,-878.16,878.16,4.01,69.97,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.03,9.475,-2195.21,-884.24,884.24,3.983,70.02,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.04,9.433,-2185.83,-882.53,882.53,3.999,69.66,40.22,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.05,9.386,-2176.92,-879.91,879.91,3.995,69.16,40.2,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.06,9.358,-2171.12,-874.13,874.13,4.001,68.9,40.2,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.07,9.307,-2165.7,-870.26,870.26,3.992,69.31,40.21,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.08,9.284,-2164.04,-867.81,867.81,4.013,69.97,40.22,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.09,9.237,-2162.71,-866.23,866.23,4.007,70.32,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.1,9.184,-2161.02,-867.03,867.03,3.985,70.42,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.11,9.167,-2165.86,-870.09,870.09,3.998,70.07,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.12,9.11,-2173.24,-874.02,874.02,3.996,69.46,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.13,9.082,-2180.35,-882.46,882.46,3.999,69.51,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.14,9.038,-2181.57,-887.01,887.01,4.011,69.97,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.15,8.995,-2177.1,-885.98,885.98,3.979,70.27,40.24,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.16,8.956,-2167.58,-884.41,884.41,3.988,70.12,40.24,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.17,8.925,-2159.62,-879.2,879.2,3.991,69.61,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.18,8.873,-2156.03,-873.82,873.82,4.008,69.16,40.22,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.19,8.835,-2153.19,-871.69,871.69,3.994,69.11,40.22,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.2,8.8,-2152.65,-870.84,870.84,4.001,69.66,40.21,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.21,8.759,-2154.27,-868.31,868.31,4.002,69.92,40.2,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.22,8.702,-2155.42,-869.6,869.6,3.988,69.76,40.22,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.23,8.668,-2161.97,-875.77,875.77,3.988,69.31,40.21,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.24,8.646,-2167.17,-882.36,882.36,3.994,68.75,40.21,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.25,8.576,-2168.96,-886.69,886.69,3.992,68.9,40.21,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.26,8.567,-2166.02,-886.94,886.94,3.979,69.31,40.2,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.27,8.504,-2158.41,-884.75,884.75,3.97,69.61,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.28,8.473,-2152.69,-879.42,879.42,3.985,69.46,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.29,8.443,-2149.49,-878.24,878.24,4.005,69.11,40.24,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.3,8.408,-2147.17,-869.69,869.69,3.994,68.7,40.24,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.31,8.364,-2144.36,-870.95,870.95,3.999,68.85,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.32,8.31,-2139.44,-872.48,872.48,3.999,69.26,40.26,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.33,8.254,-2135.12,-873.16,873.16,3.985,69.66,40.27,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.34,8.242,-2137.7,-879.73,879.73,4.002,69.61,40.27,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.35,8.206,-2142.24,-884.78,884.78,4.001,69.26,40.26,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.36,8.178,-2146.02,-889.83,889.83,3.995,68.7,40.27,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.37,8.133,-2143.04,-892.22,892.22,3.992,68.8,40.28,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.38,8.101,-2138.32,-890.66,890.66,3.995,69.26,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.39,8.048,-2130.3,-885.43,885.43,3.994,69.66,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.4,7.991,-2126.53,-880.93,880.93,4.002,69.56,40.3,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.41,7.97,-2124.06,-876.49,876.49,4.005,69.21,40.3,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.42,7.915,-2120.45,-872.54,872.54,3.972,68.75,40.29,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.43,7.886,-2117.27,-875.13,875.13,4.008,68.75,40.28,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.44,7.831,-2114.51,-874.63,874.63,4.001,69.41,40.26,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.45,7.811,-2112.56,-882.6,882.6,3.996,69.71,40.26,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.46,7.767,-2117.06,-890.65,890.65,4.008,69.76,40.24,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.47,7.712,-2120.31,-894.46,894.46,4.01,69.36,40.24,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.48,7.669,-2120.58,-897.02,897.02,3.988,68.85,40.25,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.49,7.636,-2115.88,-895.39,895.39,3.992,69.01,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.5,7.58,-2107.93,-889.49,889.49,3.992,69.51,40.23,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
28,2,B1965run2.mat,1261.51,7.532,-2101.35,-883.33,883.33,3.989,70.17,40.21,-0,MAIN_CORNERING_PART_1,83,28,FULL_CENTRAL_SWEEP_RAW,28,FULL_CENTRAL_SWEEP,POS_TO_NEG,1,PRIMARY_MODEL_FIT,880.65660341556,879.14,10.1030673573057,3.99273624288425,24.9942140555701
